distillery_name,profile,brand_name,list_link,detail_link,title_tag,count,title_stat,stat
Glencadam,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/glencadam-scotch-whisky,clean,3,Ratings,51
Glencadam,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/glencadam-scotch-whisky,clean,3,Reviews,30
Glencadam,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/glencadam-scotch-whisky,clean,3,Likes,0
Glencadam,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/glencadam-scotch-whisky,coconut,3,Average score,84.3
Glencadam,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/glencadam-scotch-whisky,coconut,3,Ratings,51
Glencadam,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/glencadam-scotch-whisky,coconut,3,Reviews,30
Glencadam,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/glencadam-scotch-whisky,coconut,3,Likes,0
Imperial,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/imperial-scotch-whisky,aniseed,2,Average score,84.1
Imperial,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/imperial-scotch-whisky,aniseed,2,Ratings,29
Imperial,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/imperial-scotch-whisky,aniseed,2,Reviews,17
Imperial,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/imperial-scotch-whisky,aniseed,2,Likes,0
Imperial,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/imperial-scotch-whisky,medium bodied,2,Average score,84.1
Imperial,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/imperial-scotch-whisky,medium bodied,2,Ratings,29
Imperial,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/imperial-scotch-whisky,medium bodied,2,Reviews,17
Imperial,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/imperial-scotch-whisky,medium bodied,2,Likes,0
Imperial,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/imperial-scotch-whisky,pineapple,2,Average score,84.1
Imperial,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/imperial-scotch-whisky,pineapple,2,Ratings,29
Imperial,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/imperial-scotch-whisky,pineapple,2,Reviews,17
Imperial,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/imperial-scotch-whisky,pineapple,2,Likes,0
Imperial,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/imperial-scotch-whisky,vanilla,2,Average score,84.1
Imperial,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/imperial-scotch-whisky,vanilla,2,Ratings,29
Imperial,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/imperial-scotch-whisky,vanilla,2,Reviews,17
Imperial,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/imperial-scotch-whisky,vanilla,2,Likes,0
Imperial,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/imperial-scotch-whisky,creamy,2,Average score,84.1
Imperial,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/imperial-scotch-whisky,creamy,2,Ratings,29
Imperial,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/imperial-scotch-whisky,creamy,2,Reviews,17
Imperial,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/imperial-scotch-whisky,creamy,2,Likes,0
Ballechin,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/ballechin-scotch-whisky,peat,4,Average score,84.1
Ballechin,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/ballechin-scotch-whisky,peat,4,Ratings,27
Ballechin,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/ballechin-scotch-whisky,peat,4,Reviews,18
Ballechin,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/ballechin-scotch-whisky,peat,4,Likes,0
Ballechin,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/ballechin-scotch-whisky,floral,2,Average score,84.1
Ballechin,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/ballechin-scotch-whisky,floral,2,Ratings,27
Ballechin,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/ballechin-scotch-whisky,floral,2,Reviews,18
Ballechin,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/ballechin-scotch-whisky,floral,2,Likes,0
Ballechin,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/ballechin-scotch-whisky,sweet,2,Average score,84.1
Ballechin,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/ballechin-scotch-whisky,sweet,2,Ratings,27
Ballechin,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/ballechin-scotch-whisky,sweet,2,Reviews,18
Ballechin,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/ballechin-scotch-whisky,sweet,2,Likes,0
Ballechin,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/ballechin-scotch-whisky,lemon,2,Average score,84.1
Ballechin,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/ballechin-scotch-whisky,lemon,2,Ratings,27
Ballechin,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/ballechin-scotch-whisky,lemon,2,Reviews,18
Ballechin,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/ballechin-scotch-whisky,lemon,2,Likes,0
Glen Keith,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/glen-keith-scotch-whisky,honey,2,Average score,83.9
Glen Keith,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/glen-keith-scotch-whisky,honey,2,Ratings,47
Glen Keith,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/glen-keith-scotch-whisky,honey,2,Reviews,25
Glen Keith,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/glen-keith-scotch-whisky,honey,2,Likes,0
Glen Keith,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/glen-keith-scotch-whisky,lemon,2,Average score,83.9
Glen Keith,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/glen-keith-scotch-whisky,lemon,2,Ratings,47
Glen Keith,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/glen-keith-scotch-whisky,lemon,2,Reviews,25
Glen Keith,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/glen-keith-scotch-whisky,lemon,2,Likes,0
Glen Keith,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/glen-keith-scotch-whisky,light,2,Average score,83.9
Glen Keith,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/glen-keith-scotch-whisky,light,2,Ratings,47
Glen Keith,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/glen-keith-scotch-whisky,light,2,Reviews,25
Glen Keith,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/glen-keith-scotch-whisky,light,2,Likes,0
Glen Keith,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/glen-keith-scotch-whisky,sweet,2,Average score,83.9
Glen Keith,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/glen-keith-scotch-whisky,sweet,2,Ratings,47
Glen Keith,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/glen-keith-scotch-whisky,sweet,2,Reviews,25
Glen Keith,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/glen-keith-scotch-whisky,sweet,2,Likes,0
Glen Keith,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/glen-keith-scotch-whisky,pepper,2,Average score,83.9
Glen Keith,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/glen-keith-scotch-whisky,pepper,2,Ratings,47
Glen Keith,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/glen-keith-scotch-whisky,pepper,2,Reviews,25
Glen Keith,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/glen-keith-scotch-whisky,pepper,2,Likes,0
Hazelburn,Campbeltown Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/hazelburn-scotch-whisky,vanilla,8,Average score,83.9
Hazelburn,Campbeltown Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/hazelburn-scotch-whisky,vanilla,8,Ratings,57
Hazelburn,Campbeltown Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/hazelburn-scotch-whisky,vanilla,8,Reviews,33
Hazelburn,Campbeltown Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/hazelburn-scotch-whisky,vanilla,8,Likes,0
Hazelburn,Campbeltown Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/hazelburn-scotch-whisky,malt,5,Average score,83.9
Hazelburn,Campbeltown Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/hazelburn-scotch-whisky,malt,5,Ratings,57
Hazelburn,Campbeltown Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/hazelburn-scotch-whisky,malt,5,Reviews,33
Hazelburn,Campbeltown Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/hazelburn-scotch-whisky,malt,5,Likes,0
Hazelburn,Campbeltown Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/hazelburn-scotch-whisky,oily,4,Average score,83.9
Hazelburn,Campbeltown Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/hazelburn-scotch-whisky,oily,4,Ratings,57
Hazelburn,Campbeltown Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/hazelburn-scotch-whisky,oily,4,Reviews,33
Hazelburn,Campbeltown Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/hazelburn-scotch-whisky,oily,4,Likes,0
Hazelburn,Campbeltown Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/hazelburn-scotch-whisky,light,4,Average score,83.9
Hazelburn,Campbeltown Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/hazelburn-scotch-whisky,light,4,Ratings,57
Hazelburn,Campbeltown Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/hazelburn-scotch-whisky,light,4,Reviews,33
Hazelburn,Campbeltown Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/hazelburn-scotch-whisky,light,4,Likes,0
Hazelburn,Campbeltown Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/hazelburn-scotch-whisky,spices,4,Average score,83.9
Hazelburn,Campbeltown Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/hazelburn-scotch-whisky,spices,4,Ratings,57
Hazelburn,Campbeltown Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/hazelburn-scotch-whisky,spices,4,Reviews,33
Hazelburn,Campbeltown Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/hazelburn-scotch-whisky,spices,4,Likes,0
Balblair,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/balblair-scotch-whisky,vanilla,9,Average score,83.5
Balblair,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/balblair-scotch-whisky,vanilla,9,Ratings,114
Balblair,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/balblair-scotch-whisky,vanilla,9,Reviews,50
Balblair,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/balblair-scotch-whisky,vanilla,9,Likes,0
Balblair,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/balblair-scotch-whisky,light,8,Average score,83.5
Balblair,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/balblair-scotch-whisky,light,8,Ratings,114
Balblair,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/balblair-scotch-whisky,light,8,Reviews,50
Balblair,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/balblair-scotch-whisky,light,8,Likes,0
Balblair,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/balblair-scotch-whisky,spices,6,Average score,83.5
Balblair,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/balblair-scotch-whisky,spices,6,Ratings,114
Balblair,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/balblair-scotch-whisky,spices,6,Reviews,50
Balblair,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/balblair-scotch-whisky,spices,6,Likes,0
Balblair,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/balblair-scotch-whisky,honey,6,Average score,83.5
Balblair,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/balblair-scotch-whisky,honey,6,Ratings,114
Balblair,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/balblair-scotch-whisky,honey,6,Reviews,50
Balblair,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/balblair-scotch-whisky,honey,6,Likes,0
Balblair,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/balblair-scotch-whisky,creamy,6,Average score,83.5
Balblair,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/balblair-scotch-whisky,creamy,6,Ratings,114
Balblair,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/balblair-scotch-whisky,creamy,6,Reviews,50
Balblair,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/balblair-scotch-whisky,creamy,6,Likes,0
Bailie Nicol Jarvie,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/bailie-nicol-jarvie-scotch-whisky,citrus,5,Average score,83.5
Bailie Nicol Jarvie,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/bailie-nicol-jarvie-scotch-whisky,citrus,5,Ratings,29
Bailie Nicol Jarvie,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/bailie-nicol-jarvie-scotch-whisky,citrus,5,Reviews,11
Bailie Nicol Jarvie,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/bailie-nicol-jarvie-scotch-whisky,citrus,5,Likes,0
Bailie Nicol Jarvie,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/bailie-nicol-jarvie-scotch-whisky,vanilla,3,Average score,83.5
Bailie Nicol Jarvie,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/bailie-nicol-jarvie-scotch-whisky,vanilla,3,Ratings,29
Bailie Nicol Jarvie,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/bailie-nicol-jarvie-scotch-whisky,vanilla,3,Reviews,11
Bailie Nicol Jarvie,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/bailie-nicol-jarvie-scotch-whisky,vanilla,3,Likes,0
Bailie Nicol Jarvie,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/bailie-nicol-jarvie-scotch-whisky,acid,2,Average score,83.5
Bailie Nicol Jarvie,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/bailie-nicol-jarvie-scotch-whisky,acid,2,Ratings,29
Bailie Nicol Jarvie,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/bailie-nicol-jarvie-scotch-whisky,acid,2,Reviews,11
Bailie Nicol Jarvie,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/bailie-nicol-jarvie-scotch-whisky,acid,2,Likes,0
Bailie Nicol Jarvie,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/bailie-nicol-jarvie-scotch-whisky,malt,2,Average score,83.5
Bailie Nicol Jarvie,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/bailie-nicol-jarvie-scotch-whisky,malt,2,Ratings,29
Bailie Nicol Jarvie,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/bailie-nicol-jarvie-scotch-whisky,malt,2,Reviews,11
Bailie Nicol Jarvie,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/bailie-nicol-jarvie-scotch-whisky,malt,2,Likes,0
Bailie Nicol Jarvie,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/bailie-nicol-jarvie-scotch-whisky,smoke,2,Average score,83.5
Bailie Nicol Jarvie,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/bailie-nicol-jarvie-scotch-whisky,smoke,2,Ratings,29
Bailie Nicol Jarvie,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/bailie-nicol-jarvie-scotch-whisky,smoke,2,Reviews,11
Bailie Nicol Jarvie,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/bailie-nicol-jarvie-scotch-whisky,smoke,2,Likes,0
Glenlossie,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/glenlossie-scotch-whisky,vanilla,2,Average score,84.1
Glenlossie,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/glenlossie-scotch-whisky,vanilla,2,Ratings,24
Glenlossie,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/glenlossie-scotch-whisky,vanilla,2,Reviews,15
Glenlossie,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/glenlossie-scotch-whisky,vanilla,2,Likes,0
Glenlossie,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/glenlossie-scotch-whisky,spices,2,Average score,84.1
Glenlossie,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/glenlossie-scotch-whisky,spices,2,Ratings,24
Glenlossie,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/glenlossie-scotch-whisky,spices,2,Reviews,15
Glenlossie,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/glenlossie-scotch-whisky,spices,2,Likes,0
Benrinnes,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/benrinnes-scotch-whisky,sweet,5,Average score,83.4
Benrinnes,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/benrinnes-scotch-whisky,sweet,5,Ratings,43
Benrinnes,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/benrinnes-scotch-whisky,sweet,5,Reviews,25
Benrinnes,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/benrinnes-scotch-whisky,sweet,5,Likes,0
Benrinnes,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/benrinnes-scotch-whisky,spices,3,Average score,83.4
Benrinnes,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/benrinnes-scotch-whisky,spices,3,Ratings,43
Benrinnes,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/benrinnes-scotch-whisky,spices,3,Reviews,25
Benrinnes,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/benrinnes-scotch-whisky,spices,3,Likes,0
Benrinnes,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/benrinnes-scotch-whisky,sherry,2,Average score,83.4
Benrinnes,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/benrinnes-scotch-whisky,sherry,2,Ratings,43
Benrinnes,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/benrinnes-scotch-whisky,sherry,2,Reviews,25
Benrinnes,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/benrinnes-scotch-whisky,sherry,2,Likes,0
Benrinnes,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/benrinnes-scotch-whisky,prunes,2,Average score,83.4
Benrinnes,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/benrinnes-scotch-whisky,prunes,2,Ratings,43
Benrinnes,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/benrinnes-scotch-whisky,prunes,2,Reviews,25
Benrinnes,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/benrinnes-scotch-whisky,prunes,2,Likes,0
Benrinnes,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/benrinnes-scotch-whisky,cherry,2,Average score,83.4
Benrinnes,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/benrinnes-scotch-whisky,cherry,2,Ratings,43
Benrinnes,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/benrinnes-scotch-whisky,cherry,2,Reviews,25
Benrinnes,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/benrinnes-scotch-whisky,cherry,2,Likes,0
Smokehead,Islay Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/smokehead-scotch-whisky,peat,6,Average score,83.1
Smokehead,Islay Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/smokehead-scotch-whisky,peat,6,Ratings,54
Smokehead,Islay Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/smokehead-scotch-whisky,peat,6,Reviews,14
Smokehead,Islay Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/smokehead-scotch-whisky,peat,6,Likes,0
Smokehead,Islay Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/smokehead-scotch-whisky,smoke,6,Average score,83.1
Smokehead,Islay Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/smokehead-scotch-whisky,smoke,6,Ratings,54
Smokehead,Islay Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/smokehead-scotch-whisky,smoke,6,Reviews,14
Smokehead,Islay Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/smokehead-scotch-whisky,smoke,6,Likes,0
Smokehead,Islay Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/smokehead-scotch-whisky,brine,2,Average score,83.1
Smokehead,Islay Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/smokehead-scotch-whisky,brine,2,Ratings,54
Smokehead,Islay Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/smokehead-scotch-whisky,brine,2,Reviews,14
Smokehead,Islay Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/smokehead-scotch-whisky,brine,2,Likes,0
Smokehead,Islay Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/smokehead-scotch-whisky,citrus,2,Average score,83.1
Smokehead,Islay Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/smokehead-scotch-whisky,citrus,2,Ratings,54
Smokehead,Islay Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/smokehead-scotch-whisky,citrus,2,Reviews,14
Smokehead,Islay Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/smokehead-scotch-whisky,citrus,2,Likes,0
Smokehead,Islay Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/smokehead-scotch-whisky,iodine,2,Average score,83.1
Smokehead,Islay Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/smokehead-scotch-whisky,iodine,2,Ratings,54
Smokehead,Islay Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/smokehead-scotch-whisky,iodine,2,Reviews,14
Smokehead,Islay Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/smokehead-scotch-whisky,iodine,2,Likes,0
Ardmore,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/ardmore-scotch-whisky,smoke,12,Average score,83.4
Ardmore,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/ardmore-scotch-whisky,smoke,12,Ratings,166
Ardmore,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/ardmore-scotch-whisky,smoke,12,Reviews,71
Ardmore,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/ardmore-scotch-whisky,smoke,12,Likes,0
Ardmore,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/ardmore-scotch-whisky,peat,12,Average score,83.4
Ardmore,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/ardmore-scotch-whisky,peat,12,Ratings,166
Ardmore,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/ardmore-scotch-whisky,peat,12,Reviews,71
Ardmore,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/ardmore-scotch-whisky,peat,12,Likes,0
Ardmore,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/ardmore-scotch-whisky,vanilla,8,Average score,83.4
Ardmore,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/ardmore-scotch-whisky,vanilla,8,Ratings,166
Ardmore,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/ardmore-scotch-whisky,vanilla,8,Reviews,71
Ardmore,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/ardmore-scotch-whisky,vanilla,8,Likes,0
Ardmore,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/ardmore-scotch-whisky,fruit,4,Average score,83.4
Ardmore,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/ardmore-scotch-whisky,fruit,4,Ratings,166
